file	lean_rc	madaros_rc	verdict
tests/frontend/knowledge_static_unit_internal_label_positive.sio	1	0	LEAN_ONLY
tests/frontend/knowledge_static_unit_internal_label_reject.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_assign_dynamic_gap.sio	1	0	LEAN_ONLY
tests/frontend/knowledge_static_value_assign_positive.sio	1	0	LEAN_ONLY
tests/frontend/knowledge_static_value_assign_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_call_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_call_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_call_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_dynamic_gap.sio	1	0	LEAN_ONLY
tests/frontend/knowledge_static_value_generator_arg_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_arg_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_arg_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_assign_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_assign_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_assign_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_cond_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_cond_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_cond_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_flow_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_flow_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_flow_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_return_cond_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_return_cond_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_branch_return_cond_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_compound_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_compound_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_compound_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_expr_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_expr_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_expr_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_assign_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_assign_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_assign_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_branch_cond_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_branch_cond_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_branch_cond_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_branch_flow_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_branch_flow_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_branch_flow_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_local_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_local_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_local_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_helper_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_local_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_local_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_local_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_nested_helper_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_nested_helper_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_nested_helper_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_generator_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_local_positive.sio	1	0	LEAN_ONLY
tests/frontend/knowledge_static_value_local_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_positive.sio	1	0	LEAN_ONLY
tests/frontend/knowledge_static_value_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_unit_dynamic_gap.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_unit_positive.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_unit_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/knowledge_static_value_var_reject_literal.sio	1	1	AGREE_REJECT
tests/frontend/layout_pgo_contest.sio	1	0	LEAN_ONLY
tests/frontend/lexer.sio	1	1	AGREE_REJECT
tests/frontend/lexer_integration.sio	1	1	AGREE_REJECT
tests/frontend/lexer_unit.sio	1	1	AGREE_REJECT
tests/frontend/lift_knowledge_basic.sio	0	1	MADAROS_ONLY
tests/frontend/loop_licm_contest.sio	0	0	AGREE_ACCEPT
tests/frontend/lowering_stability_heavy_loop.sio	0	0	AGREE_ACCEPT
tests/frontend/lowering_stability_min_main.sio	0	0	AGREE_ACCEPT
tests/frontend/lowering_stability_native_loop.sio	0	0	AGREE_ACCEPT
tests/frontend/lowering_stability_param_fn.sio	0	0	AGREE_ACCEPT
tests/frontend/lowering_stability_two_fn_loop.sio	0	0	AGREE_ACCEPT
tests/frontend/measure_basic.sio	0	1	MADAROS_ONLY
tests/frontend/minimal_passing.sio	0	0	AGREE_ACCEPT
tests/frontend/minimal_pipeline_i64.sio	0	0	AGREE_ACCEPT
tests/frontend/observe_transition_basic.sio	1	1	AGREE_REJECT
tests/frontend/observe_transition_counterfactual_basic.sio	1	1	AGREE_REJECT
tests/frontend/ontology_bundle_directive_snomed.sio	1	1	AGREE_REJECT
tests/frontend/ontology_bundle_directive_snomed_reject.sio	1	1	AGREE_REJECT
tests/frontend/opt_cleanup_contest.sio	1	0	LEAN_ONLY
tests/frontend/parser.sio	1	1	AGREE_REJECT
tests/frontend/parser_deep_expr_probe.sio	1	1	AGREE_REJECT
tests/frontend/parser_deep_let_probe.sio	1	1	AGREE_REJECT
tests/frontend/parser_golden.sio	1	1	AGREE_REJECT
tests/frontend/parser_stability/invalid/bad_fn_signature.sio	0	1	MADAROS_ONLY
tests/frontend/parser_stability/invalid/missing_paren.sio	0	1	MADAROS_ONLY
tests/frontend/parser_stability/valid/basic_arith.sio	0	0	AGREE_ACCEPT
tests/frontend/parser_stability/valid/simple_fn_call.sio	0	0	AGREE_ACCEPT
tests/frontend/pga_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/plan_acquisition_basic.sio	1	1	AGREE_REJECT
tests/frontend/plan_acquisition_counterfactual_basic.sio	1	1	AGREE_REJECT
tests/frontend/plan_recourse_basic.sio	1	1	AGREE_REJECT
tests/frontend/plan_recourse_counterfactual_basic.sio	1	1	AGREE_REJECT
tests/frontend/potential_outcomes_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/probabilistic_types_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/prof_counter_instrumented_contest.sio	1	0	LEAN_ONLY
tests/frontend/prof_dump_counter_contest.sio	1	0	LEAN_ONLY
tests/frontend/proof_types_basic.sio	1	0	LEAN_ONLY
tests/frontend/propose_alternatives_counterfactual_basic.sio	1	1	AGREE_REJECT
tests/frontend/propose_alternatives_deferred_basic.sio	1	1	AGREE_REJECT
tests/frontend/propose_alternatives_intervention_basic.sio	1	1	AGREE_REJECT
tests/frontend/propose_alternatives_recourse_plan_basic.sio	1	1	AGREE_REJECT
tests/frontend/prove_robust_basic.sio	1	1	AGREE_REJECT
tests/frontend/refinement_compound_pass.sio	0	0	AGREE_ACCEPT
tests/frontend/refinement_inline_pass.sio	0	0	AGREE_ACCEPT
tests/frontend/refinement_interval_entailment.sio	0	1	MADAROS_ONLY
tests/frontend/rollback_transition_basic.sio	1	1	AGREE_REJECT
tests/frontend/rollback_transition_intervention_basic.sio	1	1	AGREE_REJECT
tests/frontend/scoped_effect_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/session_basic.sio	0	1	MADAROS_ONLY
tests/frontend/session_http_basic.sio	0	1	MADAROS_ONLY
tests/frontend/shaped_linalg_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/simple_lexer_test.sio	1	0	LEAN_ONLY
tests/frontend/singleton_constants_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/smoke_test.sio	0	0	AGREE_ACCEPT
tests/frontend/sprof_promotion_contest.sio	1	0	LEAN_ONLY
tests/frontend/sprof_show_profile_probe.sio	1	0	LEAN_ONLY
tests/frontend/stochastic_process_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/strategy_impact_aggressive_float.sio	1	1	AGREE_REJECT
tests/frontend/strategy_impact_precision_float.sio	0	0	AGREE_ACCEPT
tests/frontend/strategy_impact_standard_float.sio	0	0	AGREE_ACCEPT
tests/frontend/transition_reason_basic.sio	1	1	AGREE_REJECT
tests/frontend/transportability_basic.sio	0	0	AGREE_ACCEPT
tests/frontend/unit_derived_acceleration_chain_current_source.sio	0	1	MADAROS_ONLY
tests/frontend/unit_derived_velocity_decl_current_source.sio	0	1	MADAROS_ONLY
tests/frontend/unit_f64_unit_expr_velocity_current_source.sio	0	1	MADAROS_ONLY
tests/frontend/unit_literal_clinical_current_source.sio	0	1	MADAROS_ONLY
tests/frontend/unit_literal_suffix_current_source.sio	0	1	MADAROS_ONLY
tests/frontend/validate_manifest_basic.sio	1	1	AGREE_REJECT
tests/frontend/validate_manifest_named_audit_source_basic.sio	1	1	AGREE_REJECT
tests/frontend/variational_inference_basic.sio	0	0	AGREE_ACCEPT
tests/gpu/epistemic_accel/epistemic_f64_vec_add.sio	1	1	AGREE_REJECT
tests/gpu/epistemic_accel/epistemic_gum_vec.sio	1	1	AGREE_REJECT
tests/gpu/epistemic_accel/epistemic_pbpk_batch.sio	1	1	AGREE_REJECT
tests/gpu/epistemic_accel/ossm_octonion_step_f64.sio	1	1	AGREE_REJECT
tests/gpu/epistemic_accel/sedenion_cd_step_f64.sio	1	1	AGREE_REJECT
tests/gpu/oct_assoc_bwd_dh_tile.sio	0	0	AGREE_ACCEPT
tests/gpu/oct_assoc_wmma_tile.sio	1	0	LEAN_ONLY
tests/gpu/oct_batch_mul_f64_grid_tile.sio	1	0	LEAN_ONLY
tests/gpu/oct_batch_mul_f64_t_tile.sio	1	0	LEAN_ONLY
tests/gpu/oct_batch_mul_f64_tile.sio	1	0	LEAN_ONLY
tests/gpu/oct_batch_vjp_tile.sio	1	0	LEAN_ONLY
tests/gpu/oct_batch_wmma_tile.sio	1	0	LEAN_ONLY
tests/gpu/oct_matvec_dh16_tile.sio	0	0	AGREE_ACCEPT
tests/gpu/oct_matvec_dh8_tile.sio	0	0	AGREE_ACCEPT
tests/gpu/octonion_mul_source_level.sio	0	1	MADAROS_ONLY
tests/gpu/ossm_oct_bwd_nl_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_oct_bwd_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_oct_cell_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_oct_readout_tile.sio	0	0	AGREE_ACCEPT
tests/gpu/ossm_oct_recur_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_oct_step_f64_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_oct_step_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_sed_bwd_nl_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_sed_bwd_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_sed_cell_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_sed_readout_tile.sio	0	0	AGREE_ACCEPT
tests/gpu/ossm_sed_recur_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_sed_step_f64_tile.sio	1	0	LEAN_ONLY
tests/gpu/ossm_sed_step_tile.sio	1	0	LEAN_ONLY
tests/gpu/sed_assoc_bwd_dh_tile.sio	0	0	AGREE_ACCEPT
tests/gpu/sed_assoc_wmma_tile.sio	1	0	LEAN_ONLY
tests/gpu/sed_batch_mul_f64_grid_tile.sio	1	0	LEAN_ONLY
tests/gpu/sed_batch_mul_f64_t_tile.sio	1	0	LEAN_ONLY
tests/gpu/sed_batch_mul_f64_tile.sio	1	0	LEAN_ONLY
tests/gpu/sed_batch_vjp_tile.sio	1	0	LEAN_ONLY
tests/gpu/sed_batch_wmma_tile.sio	1	0	LEAN_ONLY
tests/gpu/sedenion_mul_source_level.sio	0	1	MADAROS_ONLY
tests/gpu/sim_runtime/gpu_launch_marshaled_count_reference.sio	0	0	AGREE_ACCEPT
tests/gpu/test_gpu_backend_smoke.sio	0	0	AGREE_ACCEPT
tests/gpu/test_gpu_kernel_ptx.sio	0	0	AGREE_ACCEPT
tests/gpu/test_gpu_optimizer_hypercomplex.sio	0	0	AGREE_ACCEPT
tests/gpu/test_gpu_pipeline.sio	0	0	AGREE_ACCEPT
tests/gpu/test_hmma_fragment_layout.sio	0	0	AGREE_ACCEPT
tests/gpu/test_hmma_octonion.sio	0	0	AGREE_ACCEPT
tests/gpu/test_oct_mul_grad.sio	0	0	AGREE_ACCEPT
tests/gpu/test_ossm_backward.sio	0	0	AGREE_ACCEPT
tests/gpu/test_ossm_forward.sio	0	0	AGREE_ACCEPT
tests/gpu/test_ptx_codegen.sio	0	0	AGREE_ACCEPT
tests/hardware/accumulator_bounds_test.sio	0	0	AGREE_ACCEPT
tests/hardware/epistemic_arena_gate_waveform.sio	1	0	LEAN_ONLY
tests/hardware/real_ptx_launch_test.sio	1	1	AGREE_REJECT
tests/interop/arrow_bridge_driver.sio	0	0	AGREE_ACCEPT
tests/known-gaps/numerics/nan_compare_is_not_ieee.sio	0	0	AGREE_ACCEPT
tests/known-gaps/numerics/print_inf_never_returns.sio	0	0	AGREE_ACCEPT
tests/known-gaps/numerics/print_nan_is_garbage.sio	0	0	AGREE_ACCEPT
tests/known-gaps/units/derived_unit_annotation_unparsed.sio	1	1	AGREE_REJECT
tests/known-gaps/units/direct_unit_mismatch_is_caught.sio	1	1	AGREE_REJECT
tests/known-gaps/units/unit_lost_at_call_boundary.sio	0	0	AGREE_ACCEPT
tests/known_failures/e035_names_the_effect_source.sio	1	1	AGREE_REJECT
tests/known_failures/effect_inference_pub_boundary.sio	1	1	AGREE_REJECT
tests/known_failures/effect_inference_transitive_chain.sio	1	1	AGREE_REJECT
tests/known_failures/eisa_zero_flags_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_edge_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_four_input_one_hidden_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_four_input_two_hidden_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_hat3_readout_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_hat_readout_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_hidden_compact_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_hidden_native_v2_blocker.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_linear_readout_compact_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_linear_readout_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_three_input_two_hidden_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_two_hidden_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/ekan_fixed_point_two_hidden_readout_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/lean_single_global_aggregate_store.sio	0	0	AGREE_ACCEPT
tests/known_failures/lean_single_global_struct_store_overrun.sio	0	0	AGREE_ACCEPT
tests/known_failures/madaros_fixed_array_call_boundary_alias_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/madaros_gum_fo_knowledge_ops.sio	0	1	MADAROS_ONLY
tests/known_failures/madaros_propagate_monte_carlo_fnptr_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/madaros_string_param_cross_module.sio	0	0	AGREE_ACCEPT
tests/known_failures/opt_cleanup_wide_register_file.sio	0	0	AGREE_ACCEPT
tests/known_failures/opt_o_miscompiles_licm_and_sink_shapes.sio	0	0	AGREE_ACCEPT
tests/known_failures/qd128_import_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/thinlink_bool_cmp_field_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/u32_u16_u8_cast_mask_known_failure.sio	1	0	LEAN_ONLY
tests/known_failures/u32_u16_u8_width_wrap_known_failure.sio	1	0	LEAN_ONLY
tests/known_failures/zero_event_direct_erased_construction_native_compile_probe.sio	1	1	AGREE_REJECT
tests/known_failures/zero_event_direct_receipt_construction_native_compile_probe.sio	1	1	AGREE_REJECT
tests/known_failures/zero_event_private_field_access_probe.sio	1	0	LEAN_ONLY
tests/known_failures/zero_event_stdlib_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/known_failures/zero_provenance_native_v2_probe.sio	0	0	AGREE_ACCEPT
tests/madaros/algebra_octonion_import/oct_mul_import.sio	0	0	AGREE_ACCEPT
tests/madaros/associator_field_native/associator_field_import.sio	0	0	AGREE_ACCEPT
tests/madaros/large_frame_stack_probe/large_frame_witness.sio	0	0	AGREE_ACCEPT
tests/madaros/ocssm_imported/embed_octonion_imported.sio	0	0	AGREE_ACCEPT
tests/madaros/ocssm_imported/f1_moufang_synthetic_imported.sio	0	0	AGREE_ACCEPT
tests/madaros/ocssm_imported/f2_conjugation_swda_imported.sio	0	0	AGREE_ACCEPT
tests/madaros/ocssm_imported/f2_conjugation_synthetic_imported.sio	0	0	AGREE_ACCEPT
tests/madaros/ocssm_imported/m5_held_out_replication_imported.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/assert_false_exit1.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/assert_literal_false_exit1.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/assert_literal_true_exit0.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/assert_true_exit0.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/direct_call_exit42.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/knowledge_field_shadow_exit0.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/lit42_exit42.sio	0	0	AGREE_ACCEPT
tests/madaros/source_to_elf/unit_implicit_exit0.sio	1	0	LEAN_ONLY
tests/math/test_fano_xor_theorem.sio	0	0	AGREE_ACCEPT
tests/math/test_sedenion64.sio	1	1	AGREE_REJECT
tests/math/test_zd_deep_dive.sio	0	1	MADAROS_ONLY
tests/math/test_zd_orbit_equivalence.sio	0	1	MADAROS_ONLY
tests/modular/probe_emit_phase_alive.sio	0	1	MADAROS_ONLY
tests/modular/probe_full_synthesis.sio	0	1	MADAROS_ONLY
tests/modular/probe_gum_propagation.sio	1	1	AGREE_REJECT
tests/modular/probe_ir_data_flow.sio	1	1	AGREE_REJECT
tests/modular/probe_modular_plus_sota.sio	0	1	MADAROS_ONLY
tests/modular/probe_three_phases.sio	0	1	MADAROS_ONLY
tests/modular/probe_two_phases.sio	0	1	MADAROS_ONLY
tests/multifile/lib.sio	1	0	LEAN_ONLY
tests/multifile/main.sio	1	0	LEAN_ONLY
tests/multifile/main_with_use.sio	0	0	AGREE_ACCEPT
tests/multifile/math.sio	1	0	LEAN_ONLY
tests/multifile/simple.sio	0	0	AGREE_ACCEPT
tests/multimodule/chain_a.sio	0	0	AGREE_ACCEPT
tests/multimodule/chain_b.sio	0	0	AGREE_ACCEPT
tests/multimodule/chain_c.sio	0	0	AGREE_ACCEPT
tests/multimodule/dce_reach/dce_chain_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/dce_reach/dce_chain_mod.sio	1	0	LEAN_ONLY
tests/multimodule/dce_reach/dce_prune_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/dce_reach/dce_prune_mod.sio	1	0	LEAN_ONLY
tests/multimodule/epistemic_lib.sio	0	0	AGREE_ACCEPT
tests/multimodule/epistemic_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/ir_capacity/ir_capacity_main.sio	124	0	TIMEOUT
tests/multimodule/ir_capacity/ir_capacity_mod.sio	124	0	TIMEOUT
tests/multimodule/madaros_ep_gate_leaf.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_ep_gate_main.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_field_if_i64_leaf.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_field_if_i64_main.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_imported_call_arity_13_dep.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_imported_call_arity_13_leaf.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_imported_call_arity_13_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/madaros_imported_f64_mul_leaf.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_imported_f64_mul_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/madaros_imported_slice_ref_global_leaf.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_imported_slice_ref_global_main.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_str_slice_end_arg_leaf.sio	1	0	LEAN_ONLY
tests/multimodule/madaros_str_slice_end_arg_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/math_lib.sio	0	0	AGREE_ACCEPT
tests/multimodule/math_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/opt_chained_call_accumulator_dep.sio	1	0	LEAN_ONLY
tests/multimodule/opt_chained_call_accumulator_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/opt_copy_prop_swap_temp_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/opt_cse_branch_dominance_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/opt_dedup_imm_stale_reg_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/opt_wide_limb_span_main.sio	1	0	LEAN_ONLY
tests/multimodule/thin_chain_a.sio	1	0	LEAN_ONLY
tests/multimodule/thin_chain_b.sio	1	0	LEAN_ONLY
tests/multimodule/thin_chain_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_contest_lib.sio	1	0	LEAN_ONLY
tests/multimodule/thin_contest_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_expr_args_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_four_locals_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_inline_lib.sio	1	0	LEAN_ONLY
tests/multimodule/thin_inline_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_locals_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_parenthesized_local_args_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_return_call_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_single_lib.sio	1	0	LEAN_ONLY
tests/multimodule/thin_single_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/thin_typed_var_args_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/visibility_basename_collision/aa/helper.sio	1	0	LEAN_ONLY
tests/multimodule/visibility_basename_collision/helper.sio	1	1	AGREE_REJECT
tests/multimodule/visibility_basename_collision_main.sio	0	1	MADAROS_ONLY
tests/multimodule/visibility_enum_private_lib.sio	1	0	LEAN_ONLY
tests/multimodule/visibility_enum_private_main.sio	0	1	MADAROS_ONLY
tests/multimodule/visibility_enum_pub_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/visibility_fn_private_lib.sio	1	0	LEAN_ONLY
tests/multimodule/visibility_fn_private_main.sio	0	1	MADAROS_ONLY
tests/multimodule/visibility_same_module_ok.sio	0	0	AGREE_ACCEPT
tests/multimodule/visibility_struct_private_lib.sio	1	0	LEAN_ONLY
tests/multimodule/visibility_struct_private_main.sio	1	1	AGREE_REJECT
tests/multimodule/visibility_struct_pub_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/wp_a3/w2_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/wp_a3/w2_mod.sio	1	0	LEAN_ONLY
tests/multimodule/wp_a3/w3_main.sio	0	0	AGREE_ACCEPT
tests/multimodule/wp_a3/w3_mod.sio	1	0	LEAN_ONLY
tests/native-v2/aarch64_macho_preview_emit.sio	0	1	MADAROS_ONLY
tests/native-v2/accel_spine/epistemic_vec_oracle.sio	1	1	AGREE_REJECT
tests/native-v2/accel_spine/pbpk_gum_batch_oracle.sio	1	1	AGREE_REJECT
tests/native-v2/aggregate_array_field_assignment_witness.sio	0	1	MADAROS_ONLY
tests/native-v2/aggregate_return_field_copy_witness.sio	0	1	MADAROS_ONLY
tests/native-v2/basic_math_v2_smoke.sio	0	1	MADAROS_ONLY
tests/native-v2/box_backend_information_boundary_witness.sio	0	1	MADAROS_ONLY
tests/native-v2/box_return_deref_boundary_witness.sio	0	0	AGREE_ACCEPT
tests/native-v2/bss_global_array_index_runtime.sio	0	0	AGREE_ACCEPT
tests/native-v2/deref_struct_field_copy_witness.sio	1	1	AGREE_REJECT
tests/native-v2/f128_format_identity_imported_containment.sio	1	1	AGREE_REJECT
tests/native-v2/f64_ladder/f64_arithmetic.sio	0	0	AGREE_ACCEPT
tests/native-v2/f64_ladder/f64_comparison.sio	0	0	AGREE_ACCEPT
tests/native-v2/f64_ladder/f64_literal_print.sio	0	0	AGREE_ACCEPT
tests/native-v2/f64_ladder/knowledge_f64_struct.sio	0	0	AGREE_ACCEPT
tests/native-v2/f64_ladder/knowledge_generic_f64.sio	1	1	AGREE_REJECT
tests/native-v2/fixed_array_call_boundary_value_witness.sio	0	0	AGREE_ACCEPT
tests/native-v2/gri30_full_workspace_uq_one_step.sio	0	0	AGREE_ACCEPT
tests/native-v2/gum_primitives/gum_addition.sio	1	1	AGREE_REJECT
tests/native-v2/gum_primitives/gum_multiplication.sio	1	1	AGREE_REJECT
tests/native-v2/gum_primitives/pbpk_epistemic_gum.sio	0	0	AGREE_ACCEPT
tests/native-v2/gum_primitives/sqrt_f64_smoke.sio	1	1	AGREE_REJECT
tests/native-v2/handle_reclamation_below_capacity.sio	0	0	AGREE_ACCEPT
tests/native-v2/handle_reclamation_exhaustion.sio	0	0	AGREE_ACCEPT
tests/native-v2/imported_string_table_field_assignment_witness.sio	0	1	MADAROS_ONLY
